date,kmtotal,kmopen,pistastotal,pistasopen,espesormin,espesormax,calidadnieve,kmprocessed,pistasprocessed,minprocessed,maxprocessed,idestado,name,Pista_total,Piste_verdi,Piste_blu,Piste_rosse,Piste_nere,Impianti_risalita,Capacità,Quota_max,Quota_min,Snowpark,Area_gare,Slalom,Superpipe,Scii_notte,Area_bambini,Prezzo_skipass,Prezzo_noleggio,Prezzo_scuola,espesor_medio,indice_tecnico
2024-02-22,182.0,55.0,147,47.0,20.0,90.0,Primavera,55.0,47.0,20.0,90.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,55.0,0.595332134082134
2024-02-23,182.0,56.0,147,48.0,20.0,95.0,Polvo/Dura,56.0,48.0,20.0,95.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,57.5,0.5667607055107056
2024-02-24,182.0,56.0,147,50.0,15.0,110.0,Polvo,56.0,50.0,15.0,110.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,62.5,0.5696178483678483
2024-02-25,182.0,61.0,147,52.0,15.0,120.0,Polvo,61.0,52.0,15.0,120.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,67.5,0.5724749912249912
2024-02-26,182.0,74.0,147,62.0,15.0,140.0,Polvo,74.0,62.0,15.0,140.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,77.5,0.5581892769392769
2024-02-27,182.0,54.0,147,50.0,30.0,170.0,Polvo,54.0,50.0,30.0,170.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,100.0,0.5910464197964198
2024-02-28,182.0,47.0,147,40.0,55.0,185.0,Polvo,47.0,40.0,55.0,185.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,120.0,0.6324749912249913
2024-02-29,182.0,105.0,147,91.0,55.0,185.0,Polvo,105.0,91.0,55.0,185.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,120.0,0.6324749912249913
2024-03-01,182.0,109.0,147,94.0,55.0,190.0,Polvo,109.0,94.0,55.0,190.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,122.5,0.6039035626535627
2024-03-02,182.0,64.0,147,51.0,75.0,205.0,Polvo,64.0,51.0,75.0,205.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,140.0,0.6139035626535627
2024-03-03,182.0,64.0,147,60.0,90.0,230.0,Polvo,64.0,60.0,90.0,230.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,160.0,0.6253321340821341
2024-03-04,182.0,101.0,147,93.0,90.0,230.0,Polvo,101.0,93.0,90.0,230.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,160.0,0.605332134082134
2024-03-05,182.0,106.0,147,95.0,90.0,230.0,Polvo,106.0,95.0,90.0,230.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,160.0,0.6253321340821341
2024-03-06,182.0,137.0,147,111.0,90.0,230.0,Polvo,137.0,111.0,90.0,230.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,160.0,0.605332134082134
2024-03-07,182.0,143.0,147,119.0,90.0,230.0,Polvo,143.0,119.0,90.0,230.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,160.0,0.6553321340821341
2024-03-08,182.0,140.0,147,120.0,90.0,220.0,Polvo,140.0,120.0,90.0,220.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,155.0,0.6224749912249913
2024-03-09,182.0,67.0,147,65.0,95.0,245.0,Polvo,67.0,65.0,95.0,245.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,170.0,0.6310464197964198
2024-03-10,182.0,132.0,147,116.0,110.0,260.0,Polvo,132.0,116.0,110.0,260.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,185.0,0.6396178483678484
2024-03-11,182.0,121.0,147,109.0,110.0,265.0,Polvo,121.0,109.0,110.0,265.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,187.5,0.6410464197964199
2024-03-12,182.0,115.0,147,104.0,100.0,250.0,Polvo,115.0,104.0,100.0,250.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,175.0,0.6639035626535627
2024-03-13,182.0,147.0,147,121.0,90.0,240.0,Polvo,147.0,121.0,90.0,240.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,165.0,0.658189276939277
2024-03-14,182.0,163.0,147,127.0,90.0,240.0,Polvo,163.0,127.0,90.0,240.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,165.0,0.6081892769392769
2024-03-15,182.0,165.0,147,135.0,80.0,235.0,Primavera,165.0,135.0,80.0,235.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,157.5,0.5539035626535627
2024-03-16,182.0,166.0,147,137.0,75.0,230.0,Primavera,166.0,137.0,75.0,230.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,152.5,0.6210464197964198
2024-03-17,182.0,167.0,147,138.0,75.0,230.0,Primavera,167.0,138.0,75.0,230.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,152.5,0.6210464197964198
2024-03-18,182.0,165.0,147,136.0,65.0,210.0,primavera,165.0,136.0,65.0,210.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,137.5,0.6124749912249913
2024-03-19,182.0,159.0,147,130.0,60.0,205.0,primavera,159.0,130.0,60.0,205.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,132.5,0.6396178483678484
2024-03-20,182.0,152.0,147,125.0,50.0,195.0,Primavera,152.0,125.0,50.0,195.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,122.5,0.6339035626535627
2024-03-21,182.0,147.0,147,121.0,40.0,180.0,Primavera,147.0,121.0,40.0,180.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,110.0,0.5967607055107056
2024-03-22,182.0,144.0,147,120.0,40.0,180.0,Primavera,144.0,120.0,40.0,180.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,110.0,0.5967607055107056
2024-03-23,182.0,142.0,147,118.0,40.0,180.0,Primavera,142.0,118.0,40.0,180.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,110.0,0.5967607055107056
2024-03-24,182.0,135.0,147,116.0,30.0,170.0,Primavera,135.0,116.0,30.0,170.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,100.0,0.5910464197964198
2024-03-25,182.0,107.0,147,96.0,25.0,160.0,Primavera,107.0,96.0,25.0,160.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,92.5,0.5867607055107056
2024-03-26,182.0,109.0,147,96.0,25.0,170.0,Húmeda,109.0,96.0,25.0,170.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,97.5,0.6196178483678484
2024-03-27,182.0,108.0,147,95.0,25.0,170.0,Húmeda,108.0,95.0,25.0,170.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,97.5,0.5696178483678485
2024-03-28,182.0,86.0,147,68.0,25.0,170.0,Primavera,86.0,68.0,25.0,170.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,97.5,0.5596178483678483
2024-03-29,182.0,43.0,147,29.0,15.0,160.0,Húmeda,43.0,29.0,15.0,160.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,87.5,0.5539035626535627
2024-03-30,182.0,100.0,147,90.0,10.0,175.0,Polvo,100.0,90.0,10.0,175.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,92.5,0.5067607055107055
2024-03-31,182.0,105.0,147,92.0,15.0,180.0,Polvo,105.0,92.0,15.0,180.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,97.5,0.5896178483678484
2024-04-01,182.0,107.0,147,93.0,20.0,180.0,Polvo,107.0,93.0,20.0,180.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,100.0,0.5910464197964198
2024-04-02,182.0,110.0,147,95.0,20.0,180.0,Polvo,110.0,95.0,20.0,180.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,100.0,0.6210464197964198
2024-04-03,182.0,110.0,147,95.0,20.0,180.0,Polvo/Primavera,110.0,95.0,20.0,180.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,100.0,0.5710464197964198
2024-04-04,182.0,110.0,147,95.0,20.0,190.0,Dura/Primavera,110.0,95.0,20.0,190.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,105.0,0.5939035626535627
2024-04-05,182.0,108.0,147,94.0,20.0,185.0,Primavera,108.0,94.0,20.0,185.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,102.5,0.5924749912249913
2024-04-06,182.0,105.0,147,93.0,20.0,185.0,Primavera,105.0,93.0,20.0,185.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,102.5,0.5924749912249913
2024-04-07,182.0,101.0,147,90.0,20.0,185.0,Primavera,101.0,90.0,20.0,185.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,102.5,0.5924749912249913
2024-04-08,182.0,0.0,147,0.0,0.0,0.0,0,101.0,90.0,20.0,185.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5039035626535626
2024-04-09,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-04-10,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.49390356265356267
2024-04-11,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-12,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-13,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.4839035626535627
2024-04-14,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5339035626535626
2024-04-15,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5039035626535626
2024-04-16,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-17,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-18,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-19,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-20,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-21,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-04-22,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-04-23,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-24,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-25,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-26,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-27,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-04-28,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-04-29,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-04-30,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5139035626535626
2024-05-01,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5139035626535626
2024-05-02,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-05-03,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-05-04,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.49390356265356267
2024-05-05,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-05-06,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-05-07,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-05-08,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5139035626535626
2024-05-09,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5139035626535626
2024-05-10,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-11-20,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-11-21,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.49390356265356267
2024-11-22,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-11-23,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-11-24,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-11-25,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5139035626535626
2024-11-26,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5139035626535626
2024-11-27,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-11-28,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.49390356265356267
2024-11-29,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-11-30,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-01,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-02,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-03,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-04,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-05,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-12-06,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-07,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-08,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-09,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-10,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5639035626535627
2024-12-11,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5339035626535626
2024-12-12,182.0,0.0,147,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,0.0,0.5439035626535627
2024-12-13,182.0,38.0,147,30.0,20.0,55.0,Polvo/Dura,38.0,30.0,20.0,55.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,37.5,0.585332134082134
2024-12-14,182.0,45.0,147,42.0,20.0,55.0,Polvo/Dura,45.0,42.0,20.0,55.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,37.5,0.585332134082134
2024-12-15,182.0,51.0,147,44.0,20.0,60.0,Polvo/Dura,51.0,44.0,20.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,40.0,0.5867607055107056
2024-12-16,182.0,55.0,147,51.0,20.0,60.0,Polvo/Dura,55.0,51.0,20.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,40.0,0.5867607055107056
2024-12-17,182.0,64.0,147,57.0,20.0,60.0,Polvo/Dura,64.0,57.0,20.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,40.0,0.5867607055107056
2024-12-18,182.0,63.0,147,58.0,20.0,60.0,Polvo/Dura,63.0,58.0,20.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,40.0,0.5867607055107056
2024-12-19,182.0,63.0,147,58.0,20.0,55.0,Húmeda,63.0,58.0,20.0,55.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,37.5,0.585332134082134
2024-12-20,182.0,60.0,147,56.0,25.0,60.0,Polvo/Dura,60.0,56.0,25.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,42.5,0.5881892769392769
2024-12-21,182.0,64.0,147,59.0,25.0,60.0,Polvo/Dura,64.0,59.0,25.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,42.5,0.5881892769392769
2024-12-22,182.0,62.0,147,56.0,25.0,60.0,Dura,62.0,56.0,25.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,42.5,0.5881892769392769
2024-12-23,182.0,0.0,147,0.0,25.0,60.0,0,62.0,56.0,25.0,60.0,4.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,42.5,0.5881892769392769
2024-12-24,182.0,59.0,147,52.0,20.0,60.0,Húmeda,59.0,52.0,20.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,40.0,0.5867607055107056
2024-12-25,182.0,60.0,147,55.0,20.0,60.0,Dura,60.0,55.0,20.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,40.0,0.5867607055107056
2024-12-26,182.0,61.0,147,55.0,20.0,60.0,Dura,61.0,55.0,20.0,60.0,1.0,Formigal-Panticosa,147,11,38,52,41,36,53497,2265,1145,2,2,1,0,2.5,2,59,32,60,40.0,0.5867607055107056
